,cluster,cluster_label,seasonal_ndvi_integral,percentile_in_cluster,acres,estimated_yield_bu_ac,estimated_total_bushels,confidence
3203200002,2,"Soybean-like (later peak, slower decline)",80.47303199385179,68.73715460150719,81.83308790880885,77.2319317514104,6320.127460380293,0.661170413788168
3203300001,2,"Soybean-like (later peak, slower decline)",84.180421031865,87.485727335008,121.8486421830921,80.76435725091694,9841.0272678144,0.7377985092115882
3203400001,2,"Soybean-like (later peak, slower decline)",82.41272375391706,79.94976021922814,122.10652508031377,79.0800832575467,9656.194169640929,0.7273496062470057
3203400002,1,"Corn-like (early peak, fast decline)",87.87055138973422,82.06536665751167,78.02103297123766,249.2336237534446,19445.464776408542,0.7104064164351022
3204100001,1,"Corn-like (early peak, fast decline)",80.38597793114693,28.28893161219445,21.24533857416711,241.2025265471512,5124.429341438758,0.6172540658322032
3204100002,1,"Corn-like (early peak, fast decline)",83.30060952045952,48.20104366932161,82.1924081703351,244.32998461056914,20082.069823363592,0.6272531253717983
3204100003,1,"Corn-like (early peak, fast decline)",84.36084545113872,56.27574842076353,59.01195007754067,245.46763899635383,14485.524058104607,0.6515744311811135
3204200003,1,"Corn-like (early peak, fast decline)",84.44993693355929,57.1546278494919,162.05492244821247,245.56323594112715,39794.73115657146,0.5504425104771073
3204300002,1,"Corn-like (early peak, fast decline)",75.25505675490275,10.299368305410601,151.73610958736998,235.6969453737888,35763.73753264557,0.5989258397076348
3204400001,2,"Soybean-like (later peak, slower decline)",68.45901971826964,8.883306691025348,77.09920540099046,65.7848991150961,5071.963449158229,0.6343169881561805
3204400002,2,"Soybean-like (later peak, slower decline)",64.79871668736801,3.653802237953871,77.79390212185055,62.29733748352611,4846.352974645321,0.6536932377710394
3205100001,2,"Soybean-like (later peak, slower decline)",72.46379259478897,21.671614523863898,158.52089062782477,69.60067395925171,11033.160824317432,0.6058290207688692
3205200001,1,"Corn-like (early peak, fast decline)",78.05816970620052,17.907168360340567,83.92392325263059,238.7047417053571,20033.038422919395,0.574629240626476
3205200004,1,"Corn-like (early peak, fast decline)",81.82630293638253,37.73688547102444,81.34516439155249,242.74802412155614,19746.377927892532,0.615307075414426
3205300001,0,Non-row-crop (already green in April),79.57474467147281,11.585760517799352,77.2588133381947,,,0.9592050980104755
3205300002,2,"Soybean-like (later peak, slower decline)",80.7382833784504,70.56405572048413,80.84426771316646,77.48466507535574,6264.191007017099,0.684202180571482
3205400002,2,"Soybean-like (later peak, slower decline)",73.4172232406614,26.238867321306238,79.37244838762986,70.50910916552714,5596.480628098562,0.7894051645077655
3205400003,1,"Corn-like (early peak, fast decline)",77.37915231158973,15.737434770667399,20.06989292646618,237.9761424430135,4776.155697884745,0.6189378302924529
3205400004,1,"Corn-like (early peak, fast decline)",76.33723908630553,12.633891787970338,20.053041271889555,236.85814868704605,4749.726231204687,0.6212425783724017
3205400005,2,"Soybean-like (later peak, slower decline)",71.42336112254027,17.72094085407627,20.03095965078407,68.60934377367452,1374.3109967972475,0.8041825273844677
3205400006,2,"Soybean-like (later peak, slower decline)",75.27773949477485,36.172642155743326,20.006863832483333,72.28182171090347,1446.1325645338832,0.8105943311129283
3206100003,1,"Corn-like (early peak, fast decline)",82.49156977288067,42.26860752540511,161.5477678422345,243.46186875967777,39330.72145282499,0.7138091989542595
3206200004,2,"Soybean-like (later peak, slower decline)",77.54839933614913,50.62799725964832,87.22388637756855,74.44532185672968,6493.4102949729095,0.7625697094757548
3206200005,1,"Corn-like (early peak, fast decline)",77.2365072696837,15.24306509200769,76.0534462001706,237.8230814564547,18087.264930707268,0.6794483672174884
3206300003,1,"Corn-like (early peak, fast decline)",86.0495425566748,70.22795935182641,79.37760598672882,247.279644808253,19628.466214127762,0.6885582275268792
3206300004,1,"Corn-like (early peak, fast decline)",82.96215167597627,45.72919527602307,78.02951334606966,243.96681256551977,19036.611657079302,0.6926410734275005
3206400001,1,"Corn-like (early peak, fast decline)",90.64235944417568,93.02389453446855,159.22194461390805,252.2078293037777,40157.021028600066,0.6453528309965954
3207100001,2,"Soybean-like (later peak, slower decline)",77.20896776606065,48.686914820735325,80.3468495819869,74.12190914734737,5955.461884991618,0.6348842166033389
3207100003,2,"Soybean-like (later peak, slower decline)",73.68858263175736,27.44918931262845,80.30328311027947,70.76766223962038,5682.875615880869,0.5435245501747286
3207200001,2,"Soybean-like (later peak, slower decline)",77.5032459175581,50.28545329984014,78.73036884693092,74.4022993722843,5857.720472639719,0.6261767271797909
3207200003,2,"Soybean-like (later peak, slower decline)",82.22003323673243,78.80794701986756,40.299987865230165,78.89648642175824,3179.5274454061537,0.5635384216401012
3207200004,2,"Soybean-like (later peak, slower decline)",89.86579762662721,97.80771865722768,39.98382730403918,86.18142275219446,3445.8631241401367,0.6368768711686402
3207300001,1,"Corn-like (early peak, fast decline)",83.02554117575428,46.113705026091736,160.65027040900443,244.03483076821257,39204.261552128984,0.5630956915824159
3207400004,1,"Corn-like (early peak, fast decline)",83.7563221163168,51.66163141993958,39.90678549416561,244.81897335197337,9769.938254459048,0.5105040585425841
3207400005,1,"Corn-like (early peak, fast decline)",87.91001773766473,82.42241142543257,82.02452113536938,249.2759719351227,20446.742228532217,0.595105956386377
3208100001,1,"Corn-like (early peak, fast decline)",90.95443486167618,93.73798407031035,39.64159932305513,252.54269247634306,10011.196227112721,0.5428852696847978
3208100004,1,"Corn-like (early peak, fast decline)",85.98146619878331,69.9533095303488,39.264268505806434,247.20659751294593,9706.38622115513,0.6748529528954799
3208100006,1,"Corn-like (early peak, fast decline)",81.88378964357403,38.12139522109311,80.85186544427236,242.80970850959497,19631.617880980768,0.672630056749856
3208200004,2,"Soybean-like (later peak, slower decline)",74.06233586403432,29.57296186343914,78.34443124978675,71.12377686225132,5572.151846609822,0.7406925985085888
3208200005,1,"Corn-like (early peak, fast decline)",82.88595197005402,45.207360615215606,78.40912742653406,243.88504875509844,19122.813865264983,0.6930361669104006
3208300002,1,"Corn-like (early peak, fast decline)",75.64152344308411,11.150782751991212,38.84550659148735,236.111631869546,9171.875952115284,0.6063012809246776
3208300003,1,"Corn-like (early peak, fast decline)",77.7348523469183,16.890964020873387,79.74595419862783,238.35781570413008,19008.07145402653,0.7031959844416362
3208300006,1,"Corn-like (early peak, fast decline)",86.785390095763,75.69349079923097,38.54766065725736,248.069223953695,9562.488264476215,0.540352426411556
3208400001,1,"Corn-like (early peak, fast decline)",85.4201861182189,65.4490524581159,30.8147493232988,246.60433274636833,7599.0506956187055,0.7265013741526217
3208400003,1,"Corn-like (early peak, fast decline)",90.48279244782006,92.58445482010437,19.138715220412642,252.03661072121733,4823.656917711378,0.6107852555331394
3208400006,2,"Soybean-like (later peak, slower decline)",75.80670461249284,39.50673669787623,105.89652856385432,72.78582327400295,7707.766013379106,0.7992083489024006
3209100001,2,"Soybean-like (later peak, slower decline)",80.19632209193676,66.77323589860698,78.78902733557764,76.96828067420529,6064.255970012373,0.794101085743138
3209100002,2,"Soybean-like (later peak, slower decline)",83.50661234898033,84.83672071249143,79.37903880229258,80.12234775344963,6360.034951251859,0.5506599378620701
3209200002,1,"Corn-like (early peak, fast decline)",82.41367242520073,41.69184290030212,79.73243160721876,243.3782833456536,19405.142331539635,0.6819401904413497
3209200003,2,"Soybean-like (later peak, slower decline)",69.87230470481214,12.651290248915279,60.43197587913891,67.1314866658884,4056.8883829237034,0.7855399004759306
3209200004,2,"Soybean-like (later peak, slower decline)",73.33419546324805,25.804978305549213,19.39109837524287,70.42999973430881,1365.7150534163113,0.7759668154372938
3209300001,2,"Soybean-like (later peak, slower decline)",69.66874655924394,11.966202329298927,79.70773798662294,66.93753507983563,5335.43950761392,0.5812253821713815
3209300002,2,"Soybean-like (later peak, slower decline)",81.84138246930381,76.91253710892897,78.78109293995111,78.53570539431327,6187.128705774013,0.7445607950361605
3209400002,0,Non-row-crop (already green in April),93.96752260898003,39.029126213592235,42.11191417123847,,,1.0
3209400003,1,"Corn-like (early peak, fast decline)",86.50122888940754,73.57868717385334,116.84288130454382,247.76431328869515,28949.496249092816,0.6547843013086219
3210100002,1,"Corn-like (early peak, fast decline)",88.17752296745454,84.31749519362812,62.26287718458837,249.56301040371693,15538.511066582776,0.6655399801403356
3210100003,1,"Corn-like (early peak, fast decline)",83.84379274501337,52.43065092007691,102.04301127012413,244.9128310882418,24991.642782935465,0.6351851154366746
3210200003,1,"Corn-like (early peak, fast decline)",80.97353604001137,31.85937929140346,81.69159744568424,241.83298816433557,19755.72311820782,0.6327470962898687
3210200007,2,"Soybean-like (later peak, slower decline)",75.65547500455364,38.77597625028545,79.99101147442693,72.6417306746325,5810.6855119167585,0.6770944723514513
3210400003,2,"Soybean-like (later peak, slower decline)",85.88997094111086,92.555377940169,323.53351575220114,82.39322803576866,26656.97074058506,0.5291864743256949
3211100001,1,"Corn-like (early peak, fast decline)",84.23316570781004,55.17714913485307,240.7110617959292,245.33063607486196,59053.797900650716,0.752801401682486
3211200003,2,"Soybean-like (later peak, slower decline)",84.49684967422351,88.60470427038136,55.6770905000802,81.06585261425235,4513.510812469891,0.7946363281789595
